inci_name,cas_no,function,substance
PEG/PPG-70/30 TOCOPHERYL ETHER,,anticaking; antioxidant; binding; emulsion-stabilising; plasticiser; skin-conditioning; surfactant; uv-absorber,peg/ppg-70/30 tocopheryl ether
DIISONONYL ISOEICOSANEDIOATE,1917308-68-9,emollient; skin-conditioning,diisononyl isoeicosanedioate
HIBISCUS MILITARIS FLOWER EXTRACT,,skin-conditioning,hibiscus militaris flower extract
PETASITES JAPONICUS LEAF/STEM EXTRACT,91845-41-9,emollient,petasites japonicus leaf/stem extract
RHAPHIOLEPIS UMBELLATA BARK EXTRACT,,humectant,rhaphiolepis umbellata bark extract
SILICA CETYL SILYLATE,199876-45-4,viscosity-controlling,silica cetyl silylate
DIMETHYLAMINOETHANOL TARTRATE,29870-28-8; 5988-51-2,emollient; skin-conditioning,dimethylaminoethanol tartrate
LAURDIMONIUMHYDROXYPROPYL DECYLGLUCOSIDES CHLORIDE,,cleansing; emulsifying; skin-conditioning; surfactant,laurdimoniumhydroxypropyl decylglucosides chloride
LACTOBACILLUS/WATER HYACINTH FERMENT,,skin-protecting,lactobacillus/water hyacinth ferment
MONASCUS/ARGANIA SPINOSA SEEDCAKE FERMENT OIL,,emollient; humectant; skin-conditioning,monascus/argania spinosa seedcake ferment oil
CHOLESTERYL SUCCINATE,1510-21-0,emollient; skin-conditioning,Cholesteryl hemisuccinate
BIS-COUMARAMIDO PROPANE,,antioxidant; skin-conditioning; skin-protecting,bis-coumaramido propane
ETHYL PHENYLALANINAMIDO POLYGAMMA-GLUTAMIC ACID,,emulsifying; skin-conditioning; surfactant,ethyl phenylalaninamido polygamma-glutamic acid
POLYGONUM FILIFORME FLOWER/LEAF/STEM EXTRACT,,humectant,polygonum filiforme flower/leaf/stem extract
EUCHEUMA SERRA/GRATELOUPIA SPARSA/SACCHARINA ANGUSTATA/ULVA LINZA/UNDARIA PINNATIFIDA EXTRACT,,emollient; skin-conditioning,eucheuma serra/grateloupia sparsa/saccharina angustata/ulva linza/undaria pinnatifida extract
PPG-50 OLEYL ETHER,52581-71-2,emollient; skin-conditioning,PPG-10 Oleyl ether
DIISOOCTYL SEBACATE,10340-41-7,antioxidant; emollient; plasticiser; skin-conditioning,Dioctan-2-yl decanedioate
DIETHYLENE GLYCOL/PROPYLENE GLYCOL/DIPROPYLENE GLYCOL DIBENZOATE,,emollient; plasticiser; skin-conditioning,diethylene glycol/propylene glycol/dipropylene glycol dibenzoate
SYAGRUS CORONATA SEED OIL,,skin-conditioning,syagrus coronata seed oil
ACHILLEA MILLEFOLIUM FLOWER/CHAMOMILLA RECUTITA FLOWER/FOENICULUM VULGARE FRUIT/HUMULUS LUPULUS FLOWER/MELISSA OFFICINALIS LEAF/VISCUM ALBUM FRUIT EXTRACT,,humectant; skin-conditioning,achillea millefolium flower/chamomilla recutita flower/foeniculum vulgare fruit/humulus lupulus flower/melissa officinalis leaf/viscum album fruit extract
POLYQUATERNIUM-89,1015445-89-2,film-forming,polyquaternium-89
BRASSICA CAMPESTRIS SPROUT EXTRACT,90989-79-0,humectant; skin-conditioning,brassica campestris sprout extract
CAPRYLYL CAPRYLATE/CAPRATE,,emollient; skin-conditioning,caprylyl caprylate/caprate
HYDROLYZED LYCOPERSICON ESCULENTUM FRUIT EXTRACT,,emollient; skin-conditioning,hydrolyzed lycopersicon esculentum fruit extract
RIBES NIGRUM FRUIT WATER,,masking; skin-conditioning,ribes nigrum fruit water
CHAMOMILLA VULGARIS FLOWER,,skin-conditioning,chamomilla vulgaris flower
PEG-30 HYDROGENATED CASTOR OIL ISOSTEARATE,,emulsifying; viscosity-controlling,peg-30 hydrogenated castor oil isostearate
HYDROLYZED SOY STARCH,68412-29-3,skin-conditioning,"(3S,5Z)-5-[(2E)-2-[(7aR)-1-[(E,4S)-4-cyclopropyl-4-hydroxybut-2-enyl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol"
SANGUINARIA CANADENSIS RHIZOME/ROOT EXTRACT,84929-48-6,cleansing; refreshing; skin-conditioning; tonic,sanguinaria canadensis rhizome/root extract
HYDROXYETHYL/METHOXYETHYL ACRYLATE COPOLYMER,,film-forming,hydroxyethyl/methoxyethyl acrylate copolymer
TSUGA CANADENSIS OIL,,masking; skin-conditioning,tsuga canadensis oil
C12-14 SEC-PARETH-30,84133-50-6,emulsifying; emulsion-stabilising; surfactant,c12-14 sec-pareth-30
ERAGROSTIS TEF SEED EXTRACT,,emollient; skin-conditioning,eragrostis tef seed extract
DIOCTYLDECYL IPDI,185529-25-3,binding; film-forming,Dioctyldecyl IPDI
PALMITOYL HYDROLYZED COLLAGEN,,antistatic; emollient; surfactant,palmitoyl hydrolyzed collagen
POTASSIUM NAPHTHYL METHYLHYDROXYDIOXOBENZOTHIAZINOLATE METHANONE,1242052-14-7,skin-protecting,potassium naphthyl methylhydroxydioxobenzothiazinolate methanone
LACTOBACILLUS/SACCHAROMYCES/PANAX GINSENG ROOT FERMENT EXTRACT,,skin-conditioning,lactobacillus/saccharomyces/panax ginseng root ferment extract
LACTOBACILLUS/DENDROPANAX MORBIFERUS SAP FERMENT FILTRATE,,emollient; skin-conditioning,lactobacillus/dendropanax morbiferus sap ferment filtrate
PETASITES JAPONICUS ROOT EXTRACT,91845-41-9,skin-conditioning,petasites japonicus root extract
LACTOBACILLUS/PHASEOLUS RADIATUS SEED FERMENT FILTRATE,,skin-conditioning,lactobacillus/phaseolus radiatus seed ferment filtrate
FUSANUS SPICATUS KERNEL OIL,1542150-96-8,emollient; skin-conditioning,fusanus spicatus kernel oil
GLYCOLIDE,502-97-6,humectant; skin-conditioning,Glycolide
NIACINAMIDE ASCORBATE,1987-71-9,skin-conditioning,"2-(1,2-dihydroxyethyl)-3,4-dihydroxy-2H-furan-5-one;pyridine-3-carboxamide"
TIN OXIDE,18282-10-5,abrasive; bulking; opacifying; viscosity-controlling,Cassiterite
MYRISTOYL HEXAPEPTIDE-23,,skin-conditioning,myristoyl hexapeptide-23
YUCCA BREVIFOLIA ROOT EXTRACT,91722-59-7,skin-conditioning,Vinyltriethylgermane
BUTYL MYRISTATE,110-36-1,emollient; skin-conditioning,Butyl Myristate
IRIS VERSICOLOR EXTRACT,90045-93-5,emollient; masking; tonic,iris versicolor extract
CEROTYL DIMETHICONE,,skin-conditioning,cerotyl dimethicone
HEDYSARUM ALHAGI LEAF/STEM EXTRACT,,skin-conditioning,hedysarum alhagi leaf/stem extract
METHOXY PEG-16,9004-74-4,humectant; solvent,2-Methoxyethanol
ETHYL TRISILOXANE,17861-60-8,skin-conditioning; viscosity-controlling,Ethyl trisiloxane
LAETIPORUS SULPHUREUS MYCELIUM EXTRACT,,skin-conditioning,laetiporus sulphureus mycelium extract
CYPERUS ARTICULATUS ROOT,,emollient,cyperus articulatus root
BOTRYCHIUM VIRGINIANUM EXTRACT,,humectant; skin-conditioning,botrychium virginianum extract
PEG-5 HYDROGENATED CASTOR OIL TRIISOSTEARATE,,emulsifying; viscosity-controlling,peg-5 hydrogenated castor oil triisostearate
DIPOTASSIUM BRYONOLYL SUCCINATE,,emollient,dipotassium bryonolyl succinate
PALM KERNELAMIDE DEA,73807-15-5,emulsifying; emulsion-stabilising; foam-boosting; surfactant; viscosity-controlling,palm kernelamide dea
ACETYL HEXAPEPTIDE-24 AMIDE,616204-22-9,skin-conditioning,Argireline acetate
RH-POLYPEPTIDE-69,,skin-conditioning,rh-polypeptide-69
HEMOGLOBIN,9008-02-0,skin-conditioning,"2-Furan-2-yl-7-methyl-1H-(1,8)naphthyridin-4-one"
PHYTOSTERYL/BEHENYL/OCTYLDODECYL LAUROYL GLUTAMATE,,skin-conditioning,phytosteryl/behenyl/octyldodecyl lauroyl glutamate
MYRISTYL ALCOHOL,112-72-1,emollient; emulsion-stabilising; foam-boosting; skin-conditioning; viscosity-controlling,1-Tetradecanol
PANAX GINSENG ROOT/PORIA COCOS/OPHIOPOGON JAPONICUS ROOT/CORNUS OFFICINALIS FRUIT/REHMANNIA CHINENSIS ROOT/DIOSCOREA BATATAS ROOT/GLYCYRRHIZA GLABRA ROOT EXTRACT,,skin-conditioning,panax ginseng root/poria cocos/ophiopogon japonicus root/cornus officinalis fruit/rehmannia chinensis root/dioscorea batatas root/glycyrrhiza glabra root extract
HYDNOCARPUS ANTHELMINTHICUS SEED EXTRACT,,skin-conditioning,hydnocarpus anthelminthicus seed extract
C20-30 GLYCOL ISOSTEARATE,251320-13-5,emollient; skin-conditioning,c20-30 glycol isostearate
MYRISTYL TRISILOXANE,286938-65-6,binding; emollient,Myristyl trisiloxane
C12-15 ALKYL BENZOATE,68411-27-8,antimicrobial; emollient; skin-conditioning,Dodecyl benzoate
SODIUM LANETH SULFATE,68919-23-3,cleansing; emulsion-stabilising; skin-conditioning; surfactant,sodium laneth sulfate
(LINDERA STRYCHNIFOLIA/PAEONIA ALBIFLORA) ROOT/COMMIPHORA MYRRHA RESIN/SWERTIA JAPONICA/UNCARIA GAMBIR EXTRACT,,emollient; skin-conditioning,(lindera strychnifolia/paeonia albiflora) root/commiphora myrrha resin/swertia japonica/uncaria gambir extract
ACETYLATED CETYL HYDROXYPROLINATE,221378-54-7,emollient; skin-conditioning,"1-Acetyl-4-acetoxyproline, cetyl ester"
SODIUM FERULATE,24276-84-4,skin-conditioning,"4-iodo-N,N-dimethylbenzamide"
JUGLANS REGIA SHELL EXTRACT,84012-43-1,skin-conditioning,juglans regia shell extract
BIOTINOYL HEXAPEPTIDE-2 AMIDE,,skin-conditioning,biotinoyl hexapeptide-2 amide
GEPHYROCAPSA OCEANICA EXTRACT,,skin-conditioning,gephyrocapsa oceanica extract
VITIS COIGNETIAE CALLUS CULTURE CONDITIONED MEDIA,,skin-conditioning,vitis coignetiae callus culture conditioned media
CALCIUM ALGINATE,9005-35-0,masking; viscosity-controlling,"calcium;(2S,3S,4S,5S,6R)-6-[(2R,3S,4R,5S,6R)-2-carboxy-6-[(2R,3S,4R,5S,6R)-2-carboxylato-4,5,6-trihydroxyoxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylate"
BIFIDA/SOYBEAN EXTRACT FERMENT,,humectant; skin-conditioning,bifida/soybean extract ferment
CITRUS AURANTIUM AMARA PEEL EXTRACT,68916-04-1 / 72968-50-4,masking; refreshing; skin-conditioning,citrus aurantium amara peel extract
METHOXY PEG-10,9004-74-4,humectant; solvent,2-Methoxyethanol
LACTOBACILLUS/ALGAE EXTRACT FERMENT,,skin-protecting,lactobacillus/algae extract ferment
TRIS-OLEOYLTROMETHAMINE ETHANE SULFONIC ACID,,skin-conditioning; skin-protecting,tris-oleoyltromethamine ethane sulfonic acid
PEG-10 POLYDIMETHYLSILOXYETHYL DIMETHICONE/BIS-VINYL DIMETHICONE CROSSPOLYMER,,emollient; emulsifying; film-forming; skin-conditioning; surfactant,peg-10 polydimethylsiloxyethyl dimethicone/bis-vinyl dimethicone crosspolymer
R-(METHIONYL SH-POLYPEPTIDE-8 DECAPEPTIDE-40),,skin-conditioning; skin-protecting,r-(methionyl sh-polypeptide-8 decapeptide-40)
STEARYL METHICONE,,emollient; skin-conditioning; skin-protecting,stearyl methicone
PROLYL HISTAMINE HCL,179308-53-3,skin-conditioning,Prolyl histamine hydrochloride
SPIRAEA ULMARIA ROOT EXTRACT,84775-57-5,skin-conditioning,spiraea ulmaria root extract
ACEFYLLINE METHYLSILANOL MANNURONATE,,skin-conditioning,acefylline methylsilanol mannuronate
ELK ANTLER MESENCHYMAL CELL LYSATE,,antioxidant; skin-protecting,elk antler mesenchymal cell lysate
COPPER AMINOACETYLAMINOIMIDAZOLYL PROPANOATE,,skin-conditioning,copper aminoacetylaminoimidazolyl propanoate
POLYGLYCERYL-3 TRIISOSTEARATE,66082-43-7,emollient; emulsifying,polyglyceryl-3 triisostearate
HYDROLYZED (CITRUS AURANTIUM AMARA /FORSYTHIA VIRIDISSIMA/GARDENIA JASMINOIDES) FRUIT/MENTHA ARVENSIS LEAF/(ANGELICA ACUTILOBA/COPTIS JAPONICA/ GLYCYRRHIZA GLABRA /PAEONIA LACTIFLORA/PLATYCODON GRANDIFLORUS/REHMANNIA GLUTINOSA/SCUTELLARIA BAICALENSIS) ROOT EXTRACT,,skin-conditioning,hydrolyzed (citrus aurantium amara /forsythia viridissima/gardenia jasminoides) fruit/mentha arvensis leaf/(angelica acutiloba/coptis japonica/ glycyrrhiza glabra /paeonia lactiflora/platycodon grandiflorus/rehmannia glutinosa/scutellaria baicalensis) root extract
RETINYL TALLATE,,skin-conditioning,retinyl tallate
TRITICUM VULGARE FLOUR EXTRACT,84012-44-2,skin-conditioning,triticum vulgare flour extract
PEG-10 TRIS-PHENYLETHYL PHENOL,,emulsion-stabilising,peg-10 tris-phenylethyl phenol
GARCINIA SUBELLIPTICA LEAF EXTRACT,,humectant; skin-conditioning,garcinia subelliptica leaf extract
HYDROLYZED ASPARAGOPSIS ARMATA EXTRACT,,skin-protecting,hydrolyzed asparagopsis armata extract
POLYGONUM FAGOPYRUM LEAF EXTRACT,89958-09-8,skin-conditioning,polygonum fagopyrum leaf extract
CHRYSEOBACTERIUM SP. MK-8 FERMENT FILTRATE,,humectant; skin-conditioning,chryseobacterium sp. mk-8 ferment filtrate
CITRUS TUMIDA PEEL EXTRACT,,humectant; skin-conditioning,citrus tumida peel extract
COTA TINCTORIA FLOWER/LEAF/STEM EXTRACT,,skin-conditioning,cota tinctoria flower/leaf/stem extract
BUTYL 2-GLYCERYL ASCORBATE,,antioxidant; humectant,butyl 2-glyceryl ascorbate
OZONIZED OPUNTIA FICUS INDICA CALLUS CULTURE EXTRACT,,skin-conditioning,ozonized opuntia ficus indica callus culture extract
HYDROLYZED ALOE BARBADENSIS LEAF EXTRACT,,skin-conditioning,hydrolyzed aloe barbadensis leaf extract
PRUNUS DOMESTICA SEED OIL,90082-87-4,skin-conditioning,prunus domestica seed oil
LAUROYL/OLIVOYL (ARGININE/GLUTAMIC ACID/ISOLEUCINE/LEUCINE/LYSINE/PHENYLALANINE/PROLINE/THREONINE/VALINE),,emollient; emulsifying; skin-conditioning; surfactant,lauroyl/olivoyl (arginine/glutamic acid/isoleucine/leucine/lysine/phenylalanine/proline/threonine/valine)
ANGELICA ACUTILOBA ROOT WATER,164288-49-7,skin-conditioning,angelica acutiloba root water
C23-43 ACID PENTAERYTHRITOL TETRAESTER,95465-86-4,binding; emollient; film-forming; skin-conditioning; viscosity-controlling,c23-43 acid pentaerythritol tetraester
PALMITOYL PENTAPEPTIDE-4,,skin-conditioning,palmitoyl pentapeptide-4
COLEUS FORSKOHLII ROOT OIL,,emollient; masking; skin-conditioning,coleus forskohlii root oil
TRIGONELLA FOENUM-GRAECUM SPROUT JUICE,,skin-conditioning,trigonella foenum-graecum sprout juice
OURICURY CERA,68917-70-4,binding; viscosity-controlling,ouricury cera
LOTUS MARITIMUS FLOWER/LEAF/STEM EXTRACT,,emollient,lotus maritimus flower/leaf/stem extract
DIPENTAERYTHRITYL HEXABEHENATE/BENZOATE/ETHYLHEXANOATE,,emollient,dipentaerythrityl hexabehenate/benzoate/ethylhexanoate
PROPYLENE GLYCOL CETETH-3 PROPIONATE,,emollient; skin-conditioning,propylene glycol ceteth-3 propionate
R-(SH-POLYPEPTIDE-92 SH-POLYPEPTIDE-102),,skin-protecting,r-(sh-polypeptide-92 sh-polypeptide-102)
RH-POLYPEPTIDE-51,,antioxidant; skin-protecting,rh-polypeptide-51
CUCUMIS SATIVUS OIL,70955-25-8 / 89998-01-6,emollient; skin-conditioning,cucumis sativus oil
DISTYLIUM RACEMOSUM TWIG EXTRACT,,skin-conditioning,distylium racemosum twig extract
ISODECYL NEOPENTANOATE,60209-82-7,emollient; skin-conditioning,"2,2-Dimethylpropionic acid, decyl ester"
CETYL KOMBO BUTTERATE,,emollient; skin-conditioning; skin-protecting; viscosity-controlling,cetyl kombo butterate
PYRIDOXINE SALICYLATE,,antioxidant; astringent; skin-conditioning,pyridoxine salicylate
KIDACHI ALOE EKISU,,emollient; skin-conditioning,kidachi aloe ekisu
ACETYL GALACTOSAMINE,1811-31-0,humectant; skin-conditioning,N-Acetyl-Hexosamine
DILINOLEIC ACID/BUTANEDIOL COPOLYMER,,film-forming; plasticiser,dilinoleic acid/butanediol copolymer
SCHIZOPHYLLUM COMMUNE/CITRUS UNSHIU PEEL EXTRACT FERMENT FILTRATE,,antioxidant; humectant; skin-conditioning,schizophyllum commune/citrus unshiu peel extract ferment filtrate
DISODIUM PHENYL DIBENZIMIDAZOLE TETRASULFONATE,180898-37-7,uv-absorber; uv-filter,Bisdisulizole Disodium
GLYCINE MAX FIBER,,skin-conditioning,glycine max fiber
KJELLMANIELLA CRASSIFOLIA POWDER,,humectant; skin-conditioning,kjellmaniella crassifolia powder
SESAME OIL POLYGLYCERYL-6 ESTERS,,emollient; emulsifying; skin-conditioning; surfactant,sesame oil polyglyceryl-6 esters
PHYLLOSTACHYS BAMBUSOIDES JUICE,,skin-conditioning,phyllostachys bambusoides juice
PUMPKIN FRUIT EXTRACT BETA-GLUCAN,,abrasive; antidandruff; skin-conditioning,pumpkin fruit extract beta-glucan
ARGILLA,12199-37-0,abrasive; bulking; humectant,argilla
NYMPHAEA COERULEA LEAF CELL EXTRACT,,skin-conditioning,nymphaea coerulea leaf cell extract
CETEARYL PHOSPHATE,90506-73-3,skin-conditioning,Cetearyl Phosphate
POLYURETHANE-73,,film-forming; viscosity-controlling,polyurethane-73
DEFINED CELL CULTURE MEDIA 16,,skin-conditioning,defined cell culture media 16
POLYURETHANE-45,,film-forming,polyurethane-45
ROSA ALBA CALLUS EXTRACT,,skin-protecting,rosa alba callus extract
EMILIANIA HUXLEYI EXTRACT,,skin-conditioning,emiliania huxleyi extract
TRIPEPTIDE-41,,skin-conditioning,tripeptide-41
CHENOPODIUM QUINOA SEED EXTRACT,,skin-conditioning,chenopodium quinoa seed extract
ASTRAGALUS SINICUS SEED EXTRACT,,skin-conditioning,astragalus sinicus seed extract
SARGACHROMANOL D,,skin-conditioning,sargachromanol d
VERBASCUM DENSIFLORUM FLOWER/STEM EXTRACT,,skin-conditioning,verbascum densiflorum flower/stem extract
OCTAPEPTIDE-12 SH-POLYPEPTIDE-56 TRIPEPTIDE-44 SH-POLYPEPTIDE-1,,skin-conditioning; skin-protecting,octapeptide-12 sh-polypeptide-56 tripeptide-44 sh-polypeptide-1
BIS-HYDROXYETHOXYPROPYL DIMETHICONE/IPDI/SORBITAN STEARATE COPOLYMER,668988-06-5,film-forming,bis-hydroxyethoxypropyl dimethicone/ipdi/sorbitan stearate copolymer
C24-30 OLEFIN,,skin-conditioning; viscosity-controlling,c24-30 olefin
OZONIZED JOJOBA OIL,,emollient,ozonized jojoba oil
YUCCA SCHIDIGERA ROOT EXTRACT,90147-57-2 -Generic- / 223749-05-1,skin-conditioning,yucca schidigera root extract
OXOTHIAZOLIDINE,2682-49-7,skin-protecting,2-Thiazolidinone
PENTYLCYCLOPROPYLMETHYLENE CYCLOPROPYLOCTANOIC ACID,,skin-conditioning,pentylcyclopropylmethylene cyclopropyloctanoic acid
C18-70 ISOPARAFFIN,246538-80-7,emollient; skin-conditioning; skin-protecting,c18-70 isoparaffin
LEATHER CORAL EXTRACT,,skin-conditioning,leather coral extract
ASPERGILLUS/ANGELICA TENUISSIMA ROOT EXTRACT FERMENT FILTRATE,,skin-conditioning,aspergillus/angelica tenuissima root extract ferment filtrate
POLYUREA CROSSPOLYMER-2,1403495-60-2,film-forming,polyurea crosspolymer-2
PALMAMIDE MEA,,emulsifying; emulsion-stabilising; foam-boosting; surfactant; viscosity-controlling,palmamide mea
EXCOECARIA FORMOSANA LEAF EXTRACT,,humectant; skin-conditioning; skin-protecting,excoecaria formosana leaf extract
PISTACIA VERA SEED OIL,90082-81-8,skin-conditioning,pistacia vera seed oil
CALOCEDRUS DECURRENS LEAF/STEM EXTRACT,,skin-conditioning,calocedrus decurrens leaf/stem extract
ASPALATHUS LINEARIS LEAF EXTRACT,,skin-conditioning,aspalathus linearis leaf extract
DEER MILK EXTRACT,,skin-conditioning,deer milk extract
PANICUM MILIACEUM SPROUT EXTRACT,90082-36-3,skin-conditioning,panicum miliaceum sprout extract
DISODIUM CARBOXYETHYL SILICONATE,18191-40-7,not-reported; skin-conditioning,Disodium carboxyethyl siliconate
SACCHAROMYCES/ZYGOSACCHAROMYCES/GARLIC BULB/(HERICUM ERINACEUM/AURICULARIA AURICULA-JUDAE/GRIFOLA FRONDOSA) FRUITING BODY/PERILLA OCYMOIDES LEAF/DIOSCOREA JAPONICA RHIZOME/(ARCTIUM LAPPA/BEET/GINGER/IPOMOEA BATATAS) ROOT/(PHASEOLUS ANGULARIS/SESAME/SOYBEAN) SEED/CLADOSIPHON OKAMURANUS/LAMINARIA JAPONICA/UNDARIA PINNATIFIDA FERMENT FILTRATE,,humectant,saccharomyces/zygosaccharomyces/garlic bulb/(hericum erinaceum/auricularia auricula-judae/grifola frondosa) fruiting body/perilla ocymoides leaf/dioscorea japonica rhizome/(arctium lappa/beet/ginger/ipomoea batatas) root/(phaseolus angularis/sesame/soybean) seed/cladosiphon okamuranus/laminaria japonica/undaria pinnatifida ferment filtrate
BACILLUS/VIGNA ANGULARIS SEED FERMENT FILTRATE,,emollient; humectant; skin-conditioning; skin-protecting,bacillus/vigna angularis seed ferment filtrate
SODIUM DEXTRAN SULFATE,9011-18-1,gel-forming; viscosity-controlling,Benzocaine
BIOTA ORIENTALIS LEAF EXTRACT,,humectant,biota orientalis leaf extract
TETRADECYLEICOSANOL,119691-49-5,emollient; skin-conditioning; viscosity-controlling,Myristyleicosanol
SH-POLYPEPTIDE-17,,skin-conditioning,sh-polypeptide-17
EUCHEUMA SPINOSUM EXTRACT,9062-07-1,skin-conditioning,"[(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-[[(1R,3R,4R,5S,8S)-3-[(2R,3S,4R,5R,6S)-5-hydroxy-2-(hydroxymethyl)-6-[[(1R,3S,4R,5S,8S)-3-hydroxy-4-sulfonatooxy-2,6-dioxabicyclo[3.2.1]octan-8-yl]oxy]-3-sulfonatooxyoxan-4-yl]oxy-4-sulfonatooxy-2,6-dioxabicyclo[3.2.1]octan-8-yl]oxy]-2-(hydroxymethyl)oxan-3-yl] sulfate"
LACTOBACILLUS/CHONDRUS OCELLATUS FERMENT FILTRATE,,humectant; skin-conditioning,lactobacillus/chondrus ocellatus ferment filtrate
HEPTAPEPTIDE-36 DIMER,,skin-conditioning,heptapeptide-36 dimer
DESMODIUM ADSCENDENS FLOWER/LEAF/STEM EXTRACT,,skin-conditioning,desmodium adscendens flower/leaf/stem extract
WITHANIA SOMNIFERA FLOWER EXTRACT,90147-43-6,skin-conditioning,withania somnifera flower extract
UNCARIA TOMENTOSA BARK POWDER,,skin-conditioning,uncaria tomentosa bark powder
LACTOBACILLUS/LEDUM PALUSTRE/ARTEMISIA CAPILLARIS/HOUTTUYNIA CORDATA/SAURURUS CHINENSIS LEAF EXTRACT FERMENT FILTRATE,,antimicrobial; antioxidant; skin-conditioning,lactobacillus/ledum palustre/artemisia capillaris/houttuynia cordata/saururus chinensis leaf extract ferment filtrate
PHASEOLUS TRILOBUS SEED EXTRACT,,humectant; skin-conditioning,phaseolus trilobus seed extract
STEPHANIA CEPHALANTHA ROOT EXTRACT,,skin-conditioning,stephania cephalantha root extract
ARUNDO DONAX STEM EXTRACT,,skin-conditioning,arundo donax stem extract
PEG-12 DIMETHICONE CROSSPOLYMER,,emulsifying; stabilising; viscosity-controlling,peg-12 dimethicone crosspolymer
NYMPHAEA CAERULEA SEED EXTRACT,,skin-conditioning,nymphaea caerulea seed extract
PASSIFLORA QUADRANGULARIS FRUIT EXTRACT,,skin-protecting; soothing,passiflora quadrangularis fruit extract
SH-OLIGOPEPTIDE-7,,humectant; skin-conditioning; skin-protecting,sh-oligopeptide-7
URTICA DIOICA LEAF/TUSSILAGO FARFARA LEAF/EQUISETUM ARVENSE STEM/ROSMARINUS OFFICINALIS LEAF/SALVIA OFFICINALIS LEAF/ACHILLEA MILLEFOLIUM FLOWER/MENYANTHES TRIFOLIATA LEAF/BETULA ALBA LEAF EXTRACT,,humectant,urtica dioica leaf/tussilago farfara leaf/equisetum arvense stem/rosmarinus officinalis leaf/salvia officinalis leaf/achillea millefolium flower/menyanthes trifoliata leaf/betula alba leaf extract
DIGLYCERIN,"59113-36-9, 25618-55-7",humectant; skin-conditioning,diglycerin
PERILLA FRUTESCENS CALLUS CULTURE EXTRACT,90082-61-4,skin-conditioning,perilla frutescens callus culture extract
CETYL DODECENYLSUCCINATE,,emulsion-stabilising,cetyl dodecenylsuccinate
SUNSTONE POWDER,,skin-conditioning,sunstone powder
BUTYLENE GLYCOL DICAPRYLATE/DICAPRATE,,emollient; skin-conditioning,butylene glycol dicaprylate/dicaprate
PPG-4 TRIDECETH-6,65150-81-4,emollient; emulsifying,ppg-4 trideceth-6
HYDROLYZED PEPPER FRUIT EXTRACT,,skin-protecting,hydrolyzed pepper fruit extract
