inci_name,cas_no,function,substance
Fumaria Officinalis Leaf Extract,84625-41-2,skin-conditioning,fumaria officinalis leaf extract
Bis-Retinamido Methylpentane,,antimicrobial; antioxidant; emollient; skin-conditioning; skin-protecting,bis-retinamido methylpentane
Butadieneisoprene Copolymer,,skin-conditioning,butadiene/isoprene copolymer
Oligopeptide-66,,skin-conditioning,oligopeptide-66
Poncirus Trifoliata Fruitulmus Macrocarpaoenthera Odorataartemisia Princepscastorpinus Rigidapueraria Lobata Leafstemsucrose Ferment Filtrate,,antioxidant; humectant; skin-conditioning; skin-protecting,poncirus trifoliata fruit/(ulmus macrocarpa/oenthera odorata/artemisia princeps/castor/pinus rigida/pueraria lobata) leaf/stem/sucrose ferment filtrate
Pig Dental Pulp Cell Conditioned Media,,humectant; skin-conditioning,pig dental pulp cell conditioned media
Hydrogenated Castor Oil Hydroxystearate,,skin-conditioning; viscosity-controlling,hydrogenated castor oil hydroxystearate
Genistein,446-72-0,skin-conditioning,Genistein
Rubus Parvifolius Fruit Extract,,astringent; skin-conditioning,rubus parvifolius fruit extract
Sucrose Polylinoleate,56449-51-5,emollient; emulsifying; skin-conditioning; surfactant,"alpha-D-Glucopyranoside, beta-D-fructofuranosyl, (Z,Z)-9,12-octadecadienoate"
Saccharomycescopper Ferment,,skin-conditioning,saccharomyces/copper ferment
Galloyl Pentapeptide-33,,antioxidant; skin-protecting,galloyl pentapeptide-33
Ipomoea Batatas Root Juice,,skin-conditioning,ipomoea batatas root juice
Sh-Polypeptide-100,,skin-conditioning,sh-polypeptide-100
Octyldodecyl Avocadoate,,emollient,octyldodecyl avocadoate
R-Bovine Polypeptide-1,,skin-conditioning,r-bovine polypeptide-1
Aspergilluslactobacilluscamellia Sinensis Leaf Ferment Extract,,skin-conditioning,aspergillus/lactobacillus/camellia sinensis leaf ferment extract
Rauvolfia Serpentina Root Extract,90106-13-1,skin-conditioning,rauvolfia serpentina root extract
C6-8 Alkyl C3-6 Alkyl Glucoside Dimethicone,,emulsifying; skin-conditioning; surfactant,c6-8 alkyl c3-6 alkyl glucoside dimethicone
Prunus Mume Seed Extract,,skin-conditioning,prunus mume seed extract
Gigartina Stellatakappaphycus Alvarezii Extract,,skin-protecting,gigartina stellata/kappaphycus alvarezii extract
C5-6 Olefinstyrene Copolymer,,depilatory; skin-conditioning,c5-6 olefin/styrene copolymer
Betula Ermanii Sap,,skin-conditioning,betula ermanii sap
Homonoia Riparia Root Extract,,skin-conditioning,homonoia riparia root extract
Caprylyloxyphenylamino Dimethyltetrahydro Benzothiazine Carboxylic Acid,1629023-01-3,antioxidant; preservative; skin-protecting,caprylyloxyphenylamino dimethyltetrahydro benzothiazine carboxylic acid
Trihydroxydihydrochalcone,23130-26-9,skin-conditioning,Davidigenin
Shikimoyl Hexapeptide-48,,antioxidant; skin-protecting,shikimoyl hexapeptide-48
Aristotelia Chilensis Leaf Extract,,skin-conditioning,aristotelia chilensis leaf extract
Mustelicpalmitic Triglyceride,,emollient; solvent,mustelic/palmitic triglyceride
Ppg-7 Lauryl Ether,9064-14-6,emollient; skin-conditioning,"1-Propanol, 2-(dodecyloxy)-"
Spent Grain Wax,,skin-conditioning; viscosity-controlling,spent grain wax
Sh-Polypeptide-55,,skin-conditioning,sh-polypeptide-55
Baicalein,314041-17-3,skin-conditioning,"5,6-dihydroxy-2-phenyl-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one;hydrate"
Larrea Divaricata Leaf Extract,91722-67-7,skin-conditioning,larrea divaricata leaf extract
Tocoquinone,7559-04-8,antioxidant; skin-conditioning,"2-(3-Hydroxy-3,7,11,15-tetramethylhexadecyl)-3,5,6-trimethylcyclohexa-2,5-diene-1,4-dione"
Chamomilla Recutita Flower Oil,8002-66-2,masking; skin-conditioning,Apigenin
Aletris Farinosa Root Extract,,antioxidant; skin-conditioning,aletris farinosa root extract
Nelumbo Nucifera Germ Extract,85085-51-4,skin-conditioning,nelumbo nucifera germ extract
Inosine,58-63-9,skin-conditioning; skin-protecting,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-5H-purin-6-one"
Peg-9 Glyceryl Isostearate,,emollient; emulsifying,peg-9 glyceryl isostearate
Magnolia Sieboldii Extract,,skin-conditioning,magnolia sieboldii extract
Prunus Amygdalus Dulcis Seed,,skin-conditioning,prunus amygdalus dulcis seed
C30-45 Olefin,222400-22-8,skin-conditioning,c30-45 olefin
Prostanthera Incisa Leaf Extract,,humectant; skin-conditioning,prostanthera incisa leaf extract
Sodium Mannose Phosphate,70442-25-0,humectant; skin-conditioning,Glucose-6-phosphate disodium salt
Isotridecyl Isononanoate,59231-37-7,emollient; skin-conditioning,"Benzenamine, N,N-dimethyl-, N-oxide"
Hydrolyzed Chitosan Ferulyl Linoleate,,antimicrobial; antioxidant; antiseborrhoeic; emulsion-stabilising; skin-conditioning,hydrolyzed chitosan ferulyl linoleate
Araucaria Heterophylla Leaf Extract,,skin-conditioning,araucaria heterophylla leaf extract
Eugenia Caryophyllus Seed Extract,84961-50-2,skin-conditioning,eugenia caryophyllus seed extract
Palmitoyl Nonapeptide-6,,skin-conditioning,palmitoyl nonapeptide-6
Emodin,518-82-1,skin-conditioning,Emodin
Mare Milk,,skin-conditioning,mare milk
Lavandula Hybrida Flower Water,91722-69-9,skin-conditioning,lavandula hybrida flower water
Benzyl Nicotinate,94-44-0,antistatic; skin-conditioning,Benzyl Nicotinate
Rh-Polypeptide-96,,humectant; skin-conditioning; solvent; surfactant,rh-polypeptide-96
Peg-8 Glyceryl Isostearate,,emollient; emulsifying,peg-8 glyceryl isostearate
Dihydroxyisopropyl Capryloylcaprylamide,756875-51-1,skin-protecting,Dihydroxyisopropyl capryloylcaprylamide
Cetyl Hexacosyl Dimethiconebis-Vinyldimethicone Crosspolymer,,emollient; skin-conditioning,cetyl hexacosyl dimethicone/bis-vinyldimethicone crosspolymer
Isosorbide Oleate,28454-96-8,skin-conditioning,"1,4:3,6-Dianhydro-D-glucitol monooleate"
Isomalt,64519-82-0,humectant,1-O-alpha-D-Glucopyranosyl-D-mannitol
S-Centipede Decapeptide-1,,skin-protecting,s-centipede decapeptide-1
Peg-60 Hydrogenated Castor Oil Laurate,,skin-conditioning,peg-60 hydrogenated castor oil laurate
Sodium Peg-8 Phosphate,9088-10-2,skin-protecting,sodium peg-8 phosphate
Panax Ginseng Root Protoplasts,84650-12-4,humectant,panax ginseng root protoplasts
Lactococcus Ferment Extract,,skin-conditioning,lactococcus ferment extract
Isostearyl Hydroxystearate,162888-05-3,emollient,Isostearyl Hydroxystearate
Palmitoyl Sh-Tripeptide-2 Amide,,humectant; skin-conditioning; skin-protecting,palmitoyl sh-tripeptide-2 amide
Isostearyl Alcohol,27458-93-1,emollient; skin-conditioning; viscosity-controlling,Isostearyl Alcohol EX
Ceteth-3 Stearate,,skin-conditioning,ceteth-3 stearate
Ceramide Ng,,skin-conditioning,ceramide ng
Ipomoea Batatas Root Lees Extract,,emollient,ipomoea batatas root lees extract
Thymus Vulgaris Flowerleaf Oil,84929-51-1 / 8007-46-3,masking; skin-conditioning; tonic,thymus vulgaris flower/leaf oil
Acetyl Heptapeptide-9,,skin-conditioning,acetyl heptapeptide-9
Perfluorodecalin,306-94-5,detangling; skin-conditioning; solvent,Perfluorodecalin
Lactobacilluseriodictyon Californicum Ferment Extract,,skin-conditioning,lactobacillus/eriodictyon californicum ferment extract
Draba Nemorosa Extract,,antioxidant; skin-conditioning,draba nemorosa extract
Lilium Tigrinum Flowerleafstem Extract,90063-51-7,skin-conditioning,lilium tigrinum flower/leaf/stem extract
Saccharomycessophora Japonica Bud Ferment Filtrate,,skin-conditioning,saccharomyces/sophora japonica bud ferment filtrate
Nostoc Flagelliforme Extract,,humectant,nostoc flagelliforme extract
Hordeum Vulgare Leaf Powder,85251-64-5,humectant; skin-conditioning,hordeum vulgare leaf powder
Carex Meyeriana Leafstem Extract,,skin-conditioning,carex meyeriana leaf/stem extract
Typha Orientalis Extract,,skin-conditioning,typha orientalis extract
Anoectochilus Formosanus Shoot,,emollient; humectant; skin-conditioning,anoectochilus formosanus shoot
Pegppg-174 Dimethyl Ether,,skin-conditioning,peg/ppg-17/4 dimethyl ether
Ulex Europaeus Leafrootstem Extract,90131-76-3,skin-conditioning,ulex europaeus leaf/root/stem extract
Retinoyl Oligopeptide-112,,skin-conditioning,retinoyl oligopeptide-112
Benzoyl Chloride,98-88-4,skin-conditioning,Benzoyl chloride
Rheum Officinale Stem Extract,84650-56-6,skin-conditioning,rheum officinale stem extract
Acanthus Mollis Leaf Extract,90320-09-5,skin-conditioning,acanthus mollis leaf extract
Copper Sulfate,7758-98-7,skin-conditioning,Copper Sulfate
Acetylated Hydrogenated Cottonseed Glyceride,165800-53-3,emollient; emulsifying; skin-conditioning,acetylated hydrogenated cottonseed glyceride
Scoparia Dulcis Flowerleafstem Extract,,skin-conditioning,scoparia dulcis flower/leaf/stem extract
Lactobacillussugar Cane Extract Ferment Filtrate,,humectant,lactobacillus/sugar cane extract ferment filtrate
Methionyl R-Salmon Oligopeptide-1 Sh-Polypeptide-51,,antioxidant; skin-protecting,methionyl r-salmon oligopeptide-1 sh-polypeptide-51
Boswellia Papyriferasacraserrata Resin Extract,,skin-protecting,boswellia papyrifera/sacra/serrata resin extract
Sodium Hyaluronate Crosspolymer-2,,humectant,sodium hyaluronate crosspolymer-2
Pidobenzone,138506-45-3,skin-conditioning,Pidobenzone
Platinum Divinyldisiloxane,,film-forming; skin-conditioning,platinum divinyldisiloxane
Choerospondias Axillaris Leaf Extract,,humectant,choerospondias axillaris leaf extract
Sh-Polypeptide-98,,skin-conditioning,sh-polypeptide-98
Glycol Montanate,73138-45-1,emulsifying; opacifying; skin-conditioning,Glycol Montanate
Drosera Ramentacea Extract,94349-76-5,skin-conditioning,drosera ramentacea extract
Ppg-1-Ceteth-5,9087-53-0 / 37311-01-6,skin-conditioning; surfactant,ppg-1-ceteth-5
Pinus Pinaster Wood Extract,90082-75-0,skin-conditioning,pinus pinaster wood extract
Gossypium Herbaceum Callus Culture,,skin-conditioning,gossypium herbaceum callus culture
Dimethiconol Behenate,,skin-conditioning,dimethiconol behenate
Tetradecylpropionates,,emollient; skin-conditioning; solvent,tetradecylpropionates
Hydrogenated Pumpkin Seed Oil,,emollient,hydrogenated pumpkin seed oil
Peg-45M,25322-68-3,humectant,Ethylene Glycol
Tropaeolum Majus Leaf Extract,84625-49-0,skin-conditioning,tropaeolum majus leaf extract
Sh-Oligopeptide-73 Amide Trifluoroacetate,,antioxidant; humectant; skin-protecting,sh-oligopeptide-73 amide trifluoroacetate
Kadsura Coccinea Fruit Extract,,antioxidant; skin-conditioning,kadsura coccinea fruit extract
Aeropyrumsoybean Ferment Filtrate,,antiseborrhoeic; emollient; skin-conditioning; skin-protecting,aeropyrum/soybean ferment filtrate
Opuntia Tuna Fruit Extract,,skin-conditioning,opuntia tuna fruit extract
Ppg-3 Hydrogenated Castor Oil,111870-68-9,skin-conditioning,ppg-3 hydrogenated castor oil
Oligopeptide-69,,skin-conditioning,oligopeptide-69
Chamomile Recutita Flowerjasminum Officinale Flower Extract,,skin-conditioning,chamomile recutita flower/jasminum officinale flower extract
Ferrous Gluconate,299-29-6,skin-conditioning,2-Hydroxypropanoic acid;iron
Clam Pearl Sac Secretion Extract,,skin-conditioning,clam pearl sac secretion extract
Chamomilla Vulgaris Extract,,skin-protecting,chamomilla vulgaris extract
Lactobacillusopuntia Ficus-Indica Extract Ferment Extract Filtrate,,humectant; skin-conditioning; skin-protecting,lactobacillus/opuntia ficus-indica extract ferment extract filtrate
Argan Oil Polyglyceryl-6 Esters,,emollient; emulsifying; skin-conditioning; surfactant,argan oil polyglyceryl-6 esters
Lactobacillussedum Kamtschaticum Leafstem Ferment Filtrate,,skin-conditioning,lactobacillus/sedum kamtschaticum leaf/stem ferment filtrate
Acetylarginyltryptophyl Diphenylglycine,,skin-conditioning,acetylarginyltryptophyl diphenylglycine
Myristoylpca Chitin,,skin-conditioning,myristoyl/pca chitin
Magnolia Liliflora Flower Extract,246536-69-6,skin-conditioning,magnolia liliflora flower extract
Rhus Semialata Leafstem Extract,,skin-protecting,rhus semialata leaf/stem extract
Cetyloxy Dimethicone,,emollient; skin-conditioning,cetyloxy dimethicone
Dicetearyl Succinate,93280-98-9,skin-conditioning,dicetearyl succinate
Hydrolyzed Yeast Extract,,skin-conditioning,hydrolyzed yeast extract
Cyclocarya Paliurus Leaf Extract,,humectant; skin-conditioning,cyclocarya paliurus leaf extract
Xylobiose,6860-47-5,humectant; skin-conditioning,Xylobiose
Piscum Iecur Oil,8009-00-5,emollient; skin-conditioning,piscum iecur oil
Triacetin,102-76-1,antimicrobial; film-forming; masking; plasticiser; solvent,Triacetin
Ficus Formosana Root Extract,,antioxidant; skin-conditioning,ficus formosana root extract
Canola Oil Glyceride,226993-77-7,emollient; emulsifying; skin-conditioning; surfactant,canola oil glyceride
Menthyl Ethycarbamate,637336-79-9,skin-conditioning,menthyl ethycarbamate
Cupressus Lusitanica Callus Extract,,skin-conditioning,cupressus lusitanica callus extract
Glycereth-25 Pca Isostearate,,emulsifying; skin-conditioning,glycereth-25 pca isostearate
Dipentaerythrityl Hexahydroxystearatehexastearatehexahydrogenated Rosinate,,emollient; skin-conditioning,dipentaerythrityl hexahydroxystearate/hexastearate/hexahydrogenated rosinate
Pinus Lambertiana Wood Extract,93062-85-2,skin-conditioning,pinus lambertiana wood extract
Lithothamnion Tophiforme Powder,,skin-conditioning; skin-protecting,lithothamnion tophiforme powder
Aralia Elata Callus Extract,,antioxidant; skin-protecting,aralia elata callus extract
Hydrolyzed Celosia Cristata Flowerseed Extract,,skin-protecting,hydrolyzed celosia cristata flower/seed extract
Citrus Glauca Seed Oil,,antioxidant; emollient; humectant; skin-conditioning; skin-protecting,citrus glauca seed oil
Octapeptide-12 Sh-Polypeptide-56 Tripeptide-44 Sh-Polypeptide-3,,skin-conditioning; skin-protecting,octapeptide-12 sh-polypeptide-56 tripeptide-44 sh-polypeptide-3
Glyceryl Laurateoleate,,emollient,glyceryl laurate/oleate
Hamamelis Virginiana Barktwig Extract,84696-19-5,astringent; skin-conditioning,hamamelis virginiana bark/twig extract
Foeniculum Vulgare Leaf Extract,92623-75-1,humectant,foeniculum vulgare leaf extract
Barosma Betulina Leaftwig Extract,84649-93-4,skin-conditioning,barosma betulina leaf/twig extract
Dicaprylyl Maleate,2915-53-9,emollient; skin-conditioning; solvent,Dioctyl but-2-enedioate
Rubia Yunnanensis Extract,,antioxidant; emollient; skin-conditioning,rubia yunnanensis extract
Myricetin,529-44-2,antioxidant; skin-conditioning,"3,5,7-Trihydroxy-2-(3,4,5-trihydroxy-phenyl)-chroman-4-one"
Sodium Deoxycholate,302-95-4,skin-conditioning,"Cholan-24-oic acid, 3,12-dihydroxy-, monosodium salt, (3alpha,5beta,12alpha)-"
Hydrolyzed Horse Placentaumbilical Extract,,humectant; skin-conditioning,hydrolyzed horse placenta/umbilical extract
Betulinyl Methoxy Peg-22 Carboxylate,,skin-conditioning,betulinyl methoxy peg-22 carboxylate
Ferrous Fumarate,141-01-5,skin-conditioning,But-2-enedioate;iron(2+)
Ouren Ekisu,,skin-conditioning,ouren ekisu
Hydrolyzed Rheum Officinale Root Extract,84650-56-6,skin-protecting,hydrolyzed rheum officinale root extract
Cucurbita Pepo Phytoplacenta Extract,,emollient; humectant; skin-conditioning; skin-protecting,cucurbita pepo phytoplacenta extract
3-O-Cetyl Ascorbic Acid,88306-70-1,skin-conditioning,3-O-Cetyl ascorbic acid
Evening Primrose Oilpalm Oil Aminopropanediol Esters,,skin-conditioning,evening primrose oil/palm oil aminopropanediol esters
Lycopsis Arvensis Fruitleafrootstem Extract,90320-53-9,masking; skin-protecting,lycopsis arvensis fruit/leaf/root/stem extract
C20-40 Alkyl Behenate,222722-15-8,emollient; skin-conditioning,"2,3-Bis(naphthalen-2-ylsulfanyl)naphthalene-1,4-dione"
Isodecyl Palmitate,59231-33-3 / 14779-95-4,emollient; skin-conditioning,isodecyl palmitate
Potassium Tyrosyl Histidine Olivamide,,antistatic; skin-protecting,potassium tyrosyl histidine olivamide
Peltophorum Dasyrhachis Bark Powder,,humectant; skin-conditioning,peltophorum dasyrhachis bark powder
Erythritol,7541-59-5; 149-32-6,humectant; moisturising; skin-conditioning,erythritol
Isopropyl Behenate,26718-95-6,emollient; skin-conditioning,Isopropyl Behenate
Hydrogenated Lanolin Alcohol,,emulsion-stabilising; skin-conditioning,hydrogenated lanolin alcohol
Saccharomycescalcium Ferment,,skin-conditioning,saccharomyces/calcium ferment
Oligopeptide-153,,skin-conditioning; skin-protecting,oligopeptide-153
Isostearyl Myristate,72576-81-9,binding; emollient; skin-conditioning,Isostearyl Myristate
Sh-Oligopeptide-4,,skin-conditioning,sh-oligopeptide-4
Eupatorium Purpureum Flowerleafstem Extract,90028-55-0,emollient; skin-conditioning; tonic,eupatorium purpureum flower/leaf/stem extract
Tripeptide-45,,skin-conditioning,tripeptide-45
Hydrogenated Brassica Campestrisaleurites Fordi Oil Copolymer,,film-forming; skin-conditioning,hydrogenated brassica campestris/aleurites fordi oil copolymer
Rubus Idaeus Fruit Extract,84929-76-0,skin-protecting,rubus idaeus fruit extract
Isolaureth-6,,emollient; emulsifying; surfactant,isolaureth-6
Oligopeptide-100 Amide,,antimicrobial; antioxidant; antiseborrhoeic; skin-protecting,oligopeptide-100 amide
Eriobotrya Japonica Leaf Powder,91770-19-3,humectant,eriobotrya japonica leaf powder
Epilobium Fleischeri Flowerleafstem Extract,849775-73-1,skin-conditioning,epilobium fleischeri flower/leaf/stem extract
Soldanella Alpina Extract,,skin-conditioning,soldanella alpina extract
Bambusa Arundinacea Stem Extract,91771-32-3,skin-conditioning,bambusa arundinacea stem extract
Propyl Trimethicone,60111-46-8,humectant; skin-conditioning; solvent,Propyltris(trimethylsiloxy)silane
Ananas Sativus Stem Powder,,skin-conditioning,ananas sativus stem powder
Saccharomycesantler Velvetarbutincitrus Limon Fruitganoderma Lucidum Stempanax Ginseng Rootpinus Sylvestris Budpropagermaniumroyal Jellysalmon Eggturtle Oil Ferment Extract Filtrate,,skin-conditioning,saccharomyces/antler velvet/arbutin/citrus limon fruit/ganoderma lucidum stem/panax ginseng root/pinus sylvestris bud/propagermanium/royal jelly/salmon egg/turtle oil ferment extract filtrate
Hydrolyzed Syzygium Samarangense Fruit Extract,,antioxidant; skin-conditioning,hydrolyzed syzygium samarangense fruit extract
Nannochloropsis Gaditana Extract,,antioxidant; skin-conditioning,nannochloropsis gaditana extract
Behenyl Isostearate,181496-25-3,emollient; skin-conditioning,Behenyl Isostearate
